wav_path,dataset,file_id,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_pctlrange0-2,loudnessPeaksPerSec,jitterLocal_sma3nz_amean,shimmerLocaldB_sma3nz_amean,HNRdBACF_sma3nz_amean,alphaRatioV_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV500-1500_sma3nz_amean,equivalentSoundLevel_dBp
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/053-1_patient.wav,Pitt,053-1,0.2035937458276748,0.3813376426696777,29.449295043945312,0.3030601143836975,7.127357482910156,0.4018715023994446,0.8917868137359619,0.6185263395309448,2.467010974884033,0.0308555141091346,1.4442894458770752,4.3733811378479,-13.431134223937988,0.0331209227442741,-0.0216613914817571,-26.282764434814453
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/057-0_patient.wav,Pitt,057-0,0.3273118138313293,0.4074365794658661,32.82633590698242,0.1703994274139404,4.531440734863281,0.2374075949192047,1.4310216903686523,0.0824378728866577,0.8361204266548157,0.023197341710329,1.2698959112167358,5.347457408905029,-8.528931617736816,0.0217260420322418,-0.0113193336874246,-26.13170623779297
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/057-1_patient.wav,Pitt,057-1,0.2626732587814331,0.4629241824150085,34.390769958496094,0.2266729772090912,6.466676712036133,0.2590451836585998,1.4461482763290403,0.3211860060691833,1.3885875940322876,0.0306462422013282,1.50584077835083,4.686234474182129,-8.360342025756836,0.0281330589205026,-0.0138630596920847,-27.142236709594727
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/057-2_patient.wav,Pitt,057-2,0.0565624982118606,0.0432489924132823,20.153297424316406,0.5083970427513123,18.67494201660156,0.2688590586185455,1.349526286125183,0.4196943640708923,1.6823092699050903,0.0243117325007915,0.9482121467590332,3.2042455673217773,-19.229145050048828,-0.0202534943819046,-0.0010591214522719,-26.46173095703125
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/058-0_patient.wav,Pitt,058-0,0.9114999771118164,0.8895519971847534,31.46076202392578,0.4946508407592773,33.29869842529297,0.1504428386688232,1.118153691291809,0.0399474874138832,0.9462151527404784,0.0533633045852184,1.984161138534546,3.4003562927246094,-13.781484603881836,0.0329536832869052,-0.0096115209162235,-29.14906883239746
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/058-1_patient.wav,Pitt,058-1,0.85218745470047,1.3098896741867063,30.590694427490234,0.3939425945281982,17.54899024963379,0.1991774439811706,1.327216863632202,0.0522796511650085,0.8199306726455688,0.0386442653834819,1.691230058670044,5.035983085632324,-12.95587158203125,0.0247304998338222,-0.0028330693021416,-26.49262809753418
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/058-3_patient.wav,Pitt,058-3,0.3005882203578949,0.4674016833305359,22.01596069335937,0.2339292466640472,2.1730175018310547,0.3394544124603271,0.8972995281219482,0.5897518396377563,2.043906211853028,0.0242845248430967,1.282394289970398,4.059643268585205,-26.56868934631348,-0.0155370710417628,-0.0102262469008564,-21.13442039489746
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/058-4_patient.wav,Pitt,058-4,0.1753749996423721,0.2659226953983307,22.40178871154785,0.2257174551486969,4.044368743896484,0.5032320618629456,0.7807928919792175,0.709595799446106,2.859545946121216,0.021327432245016,1.1063039302825928,4.751119613647461,-25.41796493530273,0.0075315833091735,-0.0201234947890043,-19.16155433654785
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/061-0_patient.wav,Pitt,061-0,0.3130612075328827,0.3230985701084137,28.951004028320312,0.2298084050416946,3.5834503173828125,0.2148820459842682,1.231130599975586,0.0678581893444061,0.892098605632782,0.0276276040822267,1.47227680683136,4.884646415710449,-13.995452880859377,0.0084046786651015,-0.0047903200611472,-25.73912239074707
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/061-1_patient.wav,Pitt,061-1,0.5794736742973328,1.3225550651550293,35.96704864501953,0.3468669652938843,23.374103546142575,0.2286406308412552,1.5317349433898926,0.0999574363231659,1.2355211973190308,0.0599045231938362,1.893460273742676,3.811194658279419,-8.7317533493042,0.030362132936716,-0.010049557313323,-28.42155265808105
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/062-0_patient.wav,Pitt,062-0,0.1963157802820205,0.2716559469699859,26.491384506225582,0.2215059399604797,2.3775806427001958,0.3093109726905823,1.235460877418518,0.4313624799251556,1.7170330286026,0.0158833786845207,1.472999930381775,4.912771701812744,-18.622390747070312,-0.0029930325690656,-0.0203721355646848,-22.21335220336914
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/062-3_patient.wav,Pitt,062-3,0.1544444411993026,0.3018379807472229,29.165735244750977,0.2437856048345565,2.60500717163086,0.8360491991043091,0.6543656587600708,1.0609809160232544,2.956989288330078,0.0176317989826202,0.9532289505004884,6.733667373657227,-20.97085189819336,0.0218243524432182,-0.0273985937237739,-15.517333984375
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/065-0_patient.wav,Pitt,065-0,0.1710126399993896,0.172477051615715,33.286834716796875,0.2544030547142029,10.25141716003418,0.3993010520935058,1.0691015720367432,0.623192310333252,2.15664005279541,0.0361968353390693,1.6690784692764282,5.255378246307373,-8.752532958984375,0.0416180379688739,-0.0127740455791354,-23.916383743286133
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/065-1_patient.wav,Pitt,065-1,0.1995238065719604,0.2507001757621765,31.878515243530277,0.2334920465946197,4.260839462280273,0.6050283908843994,0.8278508186340332,0.8284338116645813,2.8786840438842773,0.033924538642168,1.5761560201644895,4.938467502593994,-17.373720169067383,0.0585736036300659,-0.0374173037707805,-21.01321601867676
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/065-2_patient.wav,Pitt,065-2,0.1797378361225128,0.2105590999126434,31.40707015991211,0.1493280827999115,4.163986206054688,0.6405521631240845,0.7714405059814453,0.8749406337738037,2.737356424331665,0.0368251353502273,1.393675446510315,5.447297096252441,-16.801429748535156,0.060476042330265,-0.0309977680444717,-20.99843978881836
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/066-0_patient.wav,Pitt,066-0,0.296470582485199,0.4407538771629333,35.012630462646484,0.1211665794253349,4.131244659423828,0.1953570395708084,1.2145081758499146,0.0541515797376632,0.6720430254936218,0.0183929447084665,1.219765067100525,7.175171375274658,-13.206146240234377,0.0193948410451412,-0.0033511703368276,-27.68112564086914
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/067-1_patient.wav,Pitt,067-1,0.2980596721172333,0.3938794136047363,31.734766006469727,0.2006836682558059,7.020847320556641,0.2544710338115692,1.290964126586914,0.3788304328918457,1.282472848892212,0.0512201823294162,1.6751971244812012,5.160413265228272,-16.34482765197754,0.0379038639366626,-0.028416795656085,-29.52542304992676
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/067-2_patient.wav,Pitt,067-2,0.1556321829557418,0.2415834218263626,32.682640075683594,0.193837508559227,4.372871398925781,0.4837307631969452,0.7685021162033081,0.6706207394599915,2.6518166065216064,0.0367682017385959,1.15703284740448,8.017913818359375,-22.39495849609375,0.0533456243574619,-0.0406220629811286,-22.20781707763672
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/070-2_patient.wav,Pitt,070-2,0.2302272766828537,0.2376158833503723,33.886714935302734,0.1248256713151931,3.108100891113281,0.4307172298431396,1.059048771858215,0.6940336227416992,1.794578194618225,0.0218112953007221,1.1451351642608645,9.061553955078123,-20.141157150268555,0.0374467223882675,-0.024391895160079,-20.836055755615234
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/076-0_patient.wav,Pitt,076-0,0.0669767409563064,0.0426742583513259,16.763362884521484,0.5048528909683228,0.5979423522949219,0.1531704068183899,1.4810656309127808,0.0809473767876625,1.1678831577301023,0.0272740088403224,0.9404972791671752,2.010035753250122,-22.927146911621094,-0.0346805304288864,0.00503003410995,-28.916709899902344
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/076-2_patient.wav,Pitt,076-2,0.148875743150711,0.1888157278299331,29.44999313354492,0.1402056962251663,2.9210357666015625,0.2887662053108215,0.8486721515655518,0.3616091310977936,2.303353309631348,0.0234622843563556,1.1741909980773926,7.4398722648620605,-24.426246643066406,0.035030361264944,-0.0318344235420227,-27.175071716308597
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/076-4_patient.wav,Pitt,076-4,0.1272072046995163,0.1763604432344436,31.201393127441406,0.1674221307039261,2.5525894165039062,0.3781491816043854,0.7718536257743835,0.4911779761314392,2.685314655303955,0.028455376625061,1.2254539728164673,7.996295928955078,-23.05392074584961,0.0363208688795566,-0.0307496935129165,-24.93345260620117
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/078-0_patient.wav,Pitt,078-0,0.1510606110095977,0.1774493306875229,35.31975555419922,0.0944672748446464,3.723346710205078,0.6927993893623352,0.9029399752616882,1.087427854537964,2.606125831604004,0.0173907820135355,1.101077437400818,7.896193504333496,-9.187875747680664,0.0588379800319671,-0.0233266223222017,-21.348302841186523
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/078-1_patient.wav,Pitt,078-1,0.1217021271586418,0.2107718735933303,35.780635833740234,0.1507940888404846,5.251644134521484,0.7364773154258728,0.9289868474006652,1.0300980806350708,2.256169319152832,0.0285935215651989,1.283819556236267,6.080093860626221,-8.025010108947754,0.0664343982934951,-0.0256377905607223,-19.76564598083496
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/087-1_patient.wav,Pitt,087-1,0.2768420875072479,0.3874485194683075,35.12186813354492,0.2228622734546661,6.102695465087891,0.2264939993619918,1.0152932405471802,0.2689873576164245,1.9439133405685425,0.0465642996132373,1.664868950843811,5.95850944519043,-14.75227165222168,0.038820456713438,-0.0167533997446298,-27.32393455505371
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/089-0_patient.wav,Pitt,089-0,0.1718699187040329,0.3001851439476013,30.719310760498047,0.2297485768795013,4.037694931030273,0.4578593671321869,0.8297658562660217,0.6779245138168335,2.7238879203796387,0.0330882854759693,1.5018171072006226,6.145303249359131,-19.15835952758789,0.0357750914990901,-0.0231354665011167,-22.573013305664062
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/091-0_patient.wav,Pitt,091-0,0.1251807212829589,0.1037764400243759,33.573246002197266,0.1536525189876556,5.520076751708984,0.6540690660476685,0.7729901671409607,0.8064892292022705,2.4104928970336914,0.0232683848589658,1.190548539161682,7.364078521728516,-16.22391128540039,0.0386742986738681,-0.0287687499076128,-20.8702392578125
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/091-1_patient.wav,Pitt,091-1,0.3331034481525421,0.5840884447097778,36.196571350097656,0.1326442211866378,6.131450653076172,0.154466226696968,1.5441484451293943,0.0559623464941978,0.3843197822570801,0.0245509315282106,1.4752986431121826,6.22425651550293,-15.148746490478516,0.0071890838444232,-0.0169804189354181,-25.609878540039062
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/091-2_patient.wav,Pitt,091-2,0.2661111056804657,0.6082135438919067,36.07413101196289,0.0864112600684166,3.827194213867188,0.6561509966850281,0.8990098237991333,1.1500086784362793,3.115264654159546,0.0215203259140253,1.0110359191894531,9.647260665893556,-20.55069351196289,0.0585532151162624,-0.0317634530365467,-17.36420249938965
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/094-1_patient.wav,Pitt,094-1,0.4459999799728393,0.6242093443870544,37.69975280761719,0.1085408702492713,3.189220428466797,0.2362605631351471,1.3142647743225098,0.2723036706447601,1.4432990550994873,0.023735012859106,1.2805403470993042,9.468844413757324,-16.43251609802246,0.0270904190838336,-0.0106476182118058,-24.32580947875977
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/094-2_patient.wav,Pitt,094-2,0.2671951353549957,0.4618764817714691,34.075252532958984,0.1954083442687988,5.051998138427734,0.4248738884925842,1.1386895179748535,0.7409239411354065,1.851406574249268,0.0396774113178253,1.1406729221343994,8.535006523132324,-17.989036560058594,0.0312007423490285,-0.0238246582448482,-21.3250732421875
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/094-3_patient.wav,Pitt,094-3,0.2290243804454803,0.4017327725887298,33.61144256591797,0.1449852138757705,4.471645355224609,0.7433783411979675,0.7181738615036011,0.8336613774299622,2.658855438232422,0.0255287867039442,0.7796640396118164,9.959458351135254,-19.005281448364254,0.0478769950568676,-0.0231437589973211,-18.559864044189453
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/097-1_patient.wav,Pitt,097-1,0.1850000023841858,0.2726362943649292,33.69754409790039,0.1920125931501388,11.747039794921877,0.7442106008529663,0.8585352897644043,1.2100826501846311,2.0945541858673096,0.0250330083072185,1.0308352708816528,7.559576988220215,-16.30400848388672,0.049924112856388,-0.032529093325138,-18.511180877685547
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/120-0_patient.wav,Pitt,120-0,0.1051351353526115,0.0922576338052749,27.056434631347656,0.2551229000091553,7.888544082641602,0.3773296773433685,0.7594919800758362,0.4587567448616028,2.606635093688965,0.0385150611400604,1.4898077249526978,4.326035022735596,-16.284271240234375,0.052871286869049,-0.0381235890090465,-27.84245109558105
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/120-1_patient.wav,Pitt,120-1,0.174683541059494,0.1952721923589706,25.646913528442383,0.2564708292484283,7.655710220336914,0.4772888720035553,1.079919695854187,0.6503660678863525,1.649831771850586,0.0331141278147697,1.6517828702926636,3.6531810760498047,-15.9638090133667,0.0480236187577247,-0.0327913872897625,-23.257539749145508
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/120-2_patient.wav,Pitt,120-2,0.1491999924182891,0.2284017354249954,25.42028045654297,0.2088982462882995,4.96690559387207,0.3922572731971741,0.9605115056037904,0.6806111335754395,2.2409873008728027,0.0178646072745323,1.1406254768371582,5.803964138031006,-20.932518005371094,0.0187894813716411,-0.0229039806872606,-23.731983184814453
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/120-3_patient.wav,Pitt,120-3,0.1512903124094009,0.2766746580600738,23.83810234069824,0.1668423265218734,4.461652755737305,0.7028470635414124,0.7119288444519043,0.8670995235443115,2.941891670227051,0.0192940011620521,1.0795761346817017,4.974138259887695,-21.56548500061035,0.0197872146964073,-0.0309897698462009,-17.910791397094727
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/120-4_patient.wav,Pitt,120-4,0.1558227837085724,0.2609408795833587,22.957313537597656,0.1618759632110595,5.030050277709961,0.7510988712310791,0.7922423481941223,1.0411468744277954,3.1914894580841064,0.019667737185955,1.071040391921997,4.865508556365967,-19.887544631958008,0.0274819824844598,-0.0314696133136749,-17.837141036987305
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/122-0_patient.wav,Pitt,122-0,0.2419403046369552,0.3707606494426727,31.29207992553711,0.2117063105106353,6.185171127319336,0.383750706911087,1.0151152610778809,0.5777363777160645,2.2690439224243164,0.0370057485997676,1.4453061819076538,6.127500057220459,-17.675634384155273,0.020615380257368,-0.0207323487848043,-23.99768447875977
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/122-1_patient.wav,Pitt,122-1,0.10121950507164,0.1091808602213859,34.25094223022461,0.222522884607315,8.238025665283203,0.4218955039978027,0.814477801322937,0.5842710733413696,2.5544705390930176,0.0302922595292329,1.3663814067840576,8.057083129882812,-22.49492454528809,0.0257966518402099,-0.0209006201475858,-19.61874008178711
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/125-0_patient.wav,Pitt,125-0,0.2160000056028366,0.2905666828155517,30.93903160095215,0.2748057246208191,4.277458190917969,0.3828676342964172,0.9774452447891236,0.5413605570793152,2.7303755283355717,0.0324574895203113,1.6232386827468872,4.993738174438477,-12.772665023803713,0.0095636341720819,-0.0095563437789678,-24.84406471252441
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/127-0_patient.wav,Pitt,127-0,0.1091891825199127,0.0887869745492935,34.22965621948242,0.1969630271196365,8.774333953857422,0.6072435975074768,0.8329120874404907,0.8866522908210754,3.26086974143982,0.0362749174237251,1.325789213180542,7.352448463439941,-18.2230281829834,0.0455792844295501,-0.0302771087735891,-19.683706283569336
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/134-0_patient.wav,Pitt,134-0,0.3799999952316284,0.5928197503089905,29.17075729370117,0.2157399207353592,2.5447959899902344,0.2796492278575897,1.0962470769882202,0.1182208359241485,1.3008673191070557,0.0294749401509761,1.486703872680664,5.4324798583984375,-16.82699203491211,0.0165964625775814,-0.0118934111669659,-23.455543518066406
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/134-1_patient.wav,Pitt,134-1,0.2316363602876663,0.3616666793823242,29.50734138488769,0.3642095327377319,12.262655258178713,0.3862264156341553,1.2072606086730957,0.7282854318618774,1.9349164962768557,0.0315113179385662,1.53618323802948,4.944677352905273,-16.250648498535156,0.0269504208117723,-0.0141945490613579,-21.280372619628903
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/134-2_patient.wav,Pitt,134-2,0.3316666781902313,0.7059890031814575,28.296899795532227,0.1060821190476417,2.399660110473633,0.3211529850959778,0.9811553955078124,0.614989161491394,2.0898642539978027,0.0184981860220432,0.9893295764923096,8.338189125061035,-32.06064987182617,0.0137173514813184,-0.0263794586062431,-19.893539428710938
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/134-3_patient.wav,Pitt,134-3,0.1337878704071045,0.1187659353017807,27.68659400939941,0.1978052109479904,3.767803192138672,0.4389704763889313,0.8499501943588257,0.6547188758850098,2.703793525695801,0.0205216687172651,1.1402615308761597,7.548174381256103,-27.340665817260746,0.0149434404447674,-0.0263185556977987,-19.580730438232425
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/144-0_patient.wav,Pitt,144-0,0.1552380919456482,0.1873631179332733,33.55964279174805,0.171871930360794,6.062152862548828,0.459850937128067,1.0016357898712158,0.7524446249008179,2.8898582458496094,0.0265141166746616,1.3963115215301514,7.03212833404541,-14.420282363891602,0.0354489125311374,-0.0187521260231733,-23.45684814453125
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/144-1_patient.wav,Pitt,144-1,0.1561151146888733,0.1662515550851822,30.8720760345459,0.2051854729652404,4.387351989746094,0.5714414715766907,0.8688501715660095,0.7704833745956421,2.7566113471984863,0.0386616550385952,1.2825676202774048,5.729370594024658,-15.191920280456545,0.0459000281989574,-0.0285866390913724,-23.789596557617188
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/148-0_patient.wav,Pitt,148-0,0.2418749928474426,0.33281409740448,35.418067932128906,0.3482065796852112,17.42816162109375,0.4387362897396087,0.9821058511734008,0.7709801197052002,2.917341947555542,0.04083738848567,1.692806601524353,4.722487926483154,-11.760207176208496,0.0117461066693067,-0.0166720319539308,-20.39008903503418
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/154-0_patient.wav,Pitt,154-0,0.2725423872470855,0.3136098682880401,28.589473724365234,0.2816583514213562,5.51154899597168,0.1691513955593109,1.2746754884719849,0.1500451266765594,1.627712965011597,0.0273794867098331,1.574730396270752,4.580939769744873,-16.387121200561523,0.0048900577239692,-0.0011993196094408,-25.888900756835938
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/154-1_patient.wav,Pitt,154-1,0.2455357164144516,0.6283961534500122,25.12091445922852,0.2230374366044998,3.2655029296875,0.5106011033058167,0.7220061421394348,0.6310204863548279,1.827125906944275,0.0235462114214897,1.0775163173675537,4.351960182189941,-14.47177028656006,0.0512782670557498,-0.0225857906043529,-24.22056579589844
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/157-0_patient.wav,Pitt,157-0,0.1877499967813491,0.2712516486644745,29.695030212402344,0.1915379166603088,4.548683166503906,0.2466780394315719,1.3643875122070312,0.2194696068763733,1.2032932043075562,0.0315406322479248,1.500202775001526,5.374074459075928,-15.739664077758787,0.0070632072165608,-0.0040282253175973,-23.47031784057617
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/157-1_patient.wav,Pitt,157-1,0.1622806936502456,0.1837830245494842,28.41350746154785,0.2192474156618118,5.758457183837891,0.4139269590377807,0.8088814616203308,0.5127682685852051,2.349437475204468,0.0259544905275106,1.2318854331970217,5.794578552246094,-18.30966567993164,0.0413405150175094,-0.0237902533262968,-24.460229873657227
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/157-2_patient.wav,Pitt,157-2,0.1814754009246826,0.3231598138809204,27.868501663208008,0.1455088406801223,3.49053955078125,0.3624024093151092,0.8115796446800232,0.5473345518112183,2.8505899906158447,0.0298590287566185,1.3400839567184448,6.472526550292969,-25.32887077331543,0.0133135421201586,-0.0240825731307268,-21.99228286743164
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/164-1_patient.wav,Pitt,164-1,0.213870957493782,0.3930909633636474,26.45758438110352,0.3090547919273376,4.866062164306641,0.6994686722755432,0.8848812580108643,1.187533974647522,2.6256563663482666,0.0319094508886337,1.2816227674484253,4.23763370513916,-15.32361888885498,0.0762229561805725,-0.0331021770834922,-19.97220802307129
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/164-2_patient.wav,Pitt,164-2,0.2070731669664383,0.4429625570774078,23.67900657653809,0.3521064221858978,3.50507926940918,0.3542706966400146,1.0686570405960083,0.625622034072876,1.908169269561768,0.021818246692419,1.351508617401123,3.627460241317749,-21.275501251220703,0.0253835581243038,-0.0287155210971832,-22.006458282470703
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/164-3_patient.wav,Pitt,164-3,0.47717946767807,0.8852348327636719,21.55467987060547,0.2445862293243408,4.570095062255859,0.2649708092212677,1.4884897470474243,0.4921713471412658,1.4672685861587524,0.0217370148748159,1.3579990863800049,3.7931182384490967,-24.415416717529297,0.0223214719444513,-0.0309522598981857,-21.47957420349121
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/168-0_patient.wav,Pitt,168-0,0.0976923033595085,0.0482228510081768,37.71533203125,0.1626742780208587,11.407581329345703,0.5357213020324707,0.986231565475464,0.806963324546814,3.1476995944976807,0.0362559594213962,1.449342966079712,7.33381175994873,-8.905586242675781,0.0471348389983177,-0.0133111169561743,-20.88154983520508
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/168-1_patient.wav,Pitt,168-1,0.2525925934314728,0.3861164152622223,33.05914688110352,0.156241700053215,4.191307067871094,0.4923183917999267,1.0701847076416016,0.90984308719635,2.309237003326416,0.0156270507723093,1.1527234315872192,8.309576034545898,-16.67225456237793,0.0481685549020767,-0.0286086574196815,-20.80484771728516
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/172-1_patient.wav,Pitt,172-1,0.1128846108913421,0.1199893653392791,32.37910079956055,0.2057663798332214,5.885139465332031,0.6783807873725891,0.7659758925437927,0.9565380811691284,3.3562822341918945,0.0354687497019767,1.0101094245910645,9.03283405303955,-21.396717071533203,0.0239503569900989,-0.0250040087848901,-16.638446807861328
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/172-2_patient.wav,Pitt,172-2,0.1293333321809768,0.1388988494873047,34.395145416259766,0.1008649840950965,3.6135101318359375,0.79401695728302,0.6111393570899963,0.8825815320014954,3.306264638900757,0.0201078262180089,0.8043016195297241,10.831159591674805,-22.708452224731445,0.0328272059559822,-0.0265832934528589,-15.200346946716309
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/172-3_patient.wav,Pitt,172-3,0.1299999952316284,0.152029275894165,31.111133575439453,0.1228013262152671,4.8564453125,0.5504230260848999,0.7367889285087585,0.6514788866043091,3.2820940017700195,0.0222422406077384,1.121543288230896,8.447295188903809,-25.207992553710938,0.0457603447139263,-0.0337022431194782,-20.02789688110352
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/173-1_patient.wav,Pitt,173-1,0.1533333212137222,0.1265789121389389,31.18609619140625,0.1662454158067703,2.182811737060547,0.3691143691539764,0.6653233170509338,0.3426893353462219,1.3502110242843628,0.0238161701709032,1.0501326322555542,7.304087162017822,-18.15845489501953,0.0599524602293968,-0.0324171297252178,-29.827842712402344
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/178-0_patient.wav,Pitt,178-0,0.6697221994400024,1.1102763414382937,33.28561782836914,0.1372831016778946,4.346614837646484,0.2926077842712402,1.6946957111358645,0.2099289000034332,1.03672993183136,0.0223206952214241,1.318256974220276,7.890039920806885,-14.111905097961426,0.0412616170942783,-0.023916196078062,-22.6881046295166
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/178-1_patient.wav,Pitt,178-1,0.4222221970558166,0.6700543165206909,30.419601440429688,0.1489343345165252,3.311243057250977,0.2175066173076629,1.4072335958480835,0.3907463550567627,1.1523151397705078,0.0182269383221864,1.0136888027191162,8.782661437988281,-25.367189407348636,0.0164816230535507,-0.0195951573550701,-24.43365859985352
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/181-0_patient.wav,Pitt,181-0,0.1309999972581863,0.1343961805105209,36.82772445678711,0.1357812881469726,5.044879913330078,0.3663064837455749,1.3026822805404663,0.5539842247962952,1.6853933334350586,0.0269806440919637,1.3821134567260742,8.000646591186523,-13.550859451293944,0.0251366570591926,-0.0128875412046909,-23.60721015930176
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/181-1_patient.wav,Pitt,181-1,0.1196774169802665,0.1534860134124755,34.916561126708984,0.1445582509040832,3.833778381347656,0.4992516636848449,0.7847541570663452,0.6421667337417603,3.2270915508270264,0.0280073024332523,1.144988775253296,9.840760231018066,-24.37212562561035,0.0327600426971912,-0.0272907931357622,-19.158205032348636
/content/drive/MyDrive/asr project/preprocessed_patient_audio/Pitt/wav_patient_only/181-2_patient.wav,Pitt,181-2,0.0654999986290931,0.0790237337350845,34.798954010009766,0.1124422028660774,4.394386291503906,0.7195930480957031,0.6121779084205627,0.737270176410675,3.739445209503174,0.0284833870828151,1.2313134670257568,9.933449745178224,-26.468891143798828,0.0226316601037979,-0.0278276856988668,-13.999540328979492
